url	cleaned_url	depth
/wiki/Ancient_aesthetics	Ancient aesthetics	1
/wiki/Aniconism	Aniconism	1
/wiki/Applied_aesthetics	Applied aesthetics	1
/wiki/Architectural_design_values	Architectural design values	1
/wiki/Philosophy_of_architecture	Philosophy of architecture	1
/wiki/Art_and_emotion	Art and emotion	1
/wiki/Art_and_morality	Art and morality	1
/wiki/Art_criticism	Art criticism	1
/wiki/List_of_art_critics	List of art critics	1
/wiki/Art_for_art's_sake	Art for art's sake	1
/wiki/Artist	Artist	1
/wiki/Artistic_inspiration	Artistic inspiration	1
/wiki/Artistic_merit	Artistic merit	1
/wiki/Ashta_Nayika	Ashta Nayika	1
/wiki/Attractiveness	Attractiveness	1
/wiki/Authenticity_(philosophy)	Authenticity (philosophy)	1
/wiki/Authenticity_in_art	Authenticity in art	1
/wiki/Chess_aesthetics	Chess aesthetics	1
/wiki/Communication_aesthetics	Communication aesthetics	1
/wiki/Conceptual_art	Conceptual art	1
/wiki/Critique	Critique	1
/wiki/Cultural_sensibility	Cultural sensibility	1
/wiki/Sara_Danius	Sara Danius	1
/wiki/Depiction	Depiction	1
/wiki/Philosophy_of_design	Philosophy of design	1
/wiki/Ecstasy_(emotion)	Ecstasy (emotion)	1
/wiki/Erotic_art	Erotic art	1
/wiki/Escapism	Escapism	1
/wiki/Everyday_Aesthetics	Everyday Aesthetics	1
/wiki/Evolutionary_aesthetics	Evolutionary aesthetics	1
/wiki/Experimental_aesthetics	Experimental aesthetics	1
/wiki/Expression_(architecture)	Expression (architecture)	1
/wiki/Eyesore	Eyesore	1
/wiki/Feminist_aesthetics	Feminist aesthetics	1
/wiki/Feng_shui	Feng shui	1
/wiki/Fictive_art	Fictive art	1
/wiki/Philosophy_of_film	Philosophy of film	1
/wiki/Flying_Star_Feng_Shui	Flying Star Feng Shui	1
/wiki/Form_follows_function	Form follows function	1
/wiki/Formalism_(art)	Formalism (art)	1
/wiki/Gerontissa_Gavrielia	Gerontissa Gavrielia	1
/wiki/Gesamtkunstwerk	Gesamtkunstwerk	1
/wiki/Grotesque_body	Grotesque body	1
/wiki/Guqin_aesthetics	Guqin aesthetics	1
/wiki/Head_music	Head music	1
/wiki/Historicism	Historicism	1
/wiki/History_of_aesthetics_before_the_20th_century	History of aesthetics before the 20th century	1
/wiki/Human_physical_appearance	Human physical appearance	1
/wiki/Huoheian	Huoheian	1
/wiki/Hypsos	Hypsos	1
/wiki/Indian_aesthetics	Indian aesthetics	1
/wiki/Idea_art	Idea art	1
/wiki/Index_of_aesthetics_articles	Index of aesthetics articles	1
/wiki/John_Fisher_award	John Fisher award	1
/wiki/Kitsch_movement	Kitsch movement	1
/wiki/Literary_criticism	Literary criticism	1
/wiki/Philosophy_and_literature	Philosophy and literature	1
/wiki/Lookism	Lookism	1
/wiki/Marxist_aesthetics	Marxist aesthetics	1
/wiki/Masterpiece	Masterpiece	1
/wiki/Maximalism	Maximalism	1
/wiki/Mediology	Mediology	1
/wiki/The_medium_is_the_message	The medium is the message	1
/wiki/Metaphor_in_philosophy	Metaphor in philosophy	1
/wiki/Monograph_prize	Monograph prize	1
/wiki/Philosophy_of_music	Philosophy of music	1
/wiki/Musicology	Musicology	1
/wiki/Musivisual_language	Musivisual language	1
/wiki/Neuroesthetics	Neuroesthetics	1
/wiki/Nimism	Nimism	1
/wiki/Paradigm	Paradigm	1
/wiki/Paradox_of_fiction	Paradox of fiction	1
/wiki/Paragone	Paragone	1
/wiki/Philosophical_poets	Philosophical poets	1
/wiki/Poetics	Poetics	1
/wiki/Poetry	Poetry	1
/wiki/Poshlost	Poshlost	1
/wiki/Processing_fluency	Processing fluency	1
/wiki/Psychic_distance	Psychic distance	1
/wiki/Qene	Qene	1
/wiki/Rasika	Rasika	1
/wiki/Relational_art	Relational art	1
/wiki/Representation_(arts)	Representation (arts)	1
/wiki/Ringbang	Ringbang	1
/wiki/Rotation_method	Rotation method	1
/wiki/Yuriko_Saito	Yuriko Saito	1
/wiki/Arthur_Schopenhauer's_aesthetics	Arthur Schopenhauer's aesthetics	1
/wiki/Sensoaesthetics	Sensoaesthetics	1
/wiki/Sentimental_poetry	Sentimental poetry	1
/wiki/Sentimentalism_(literature)	Sentimentalism (literature)	1
