url	depth
/wiki/Category:Historiography_of_mathematics	1
/wiki/Category:History_of_logic	1
/wiki/Category:History_of_probability_and_statistics	1
/wiki/Category:Mathematics_timelines	1
/wiki/Category:Works_about_the_history_of_mathematics	1
/wiki/Future_of_mathematics	1
/wiki/History_of_mathematics	1
/wiki/Timeline_of_mathematics	1
/wiki/List_of_mathematicians_born_in_the_19th_century	1
/wiki/Analytical_Society	1
/wiki/Antiquarian_science_books	1
/wiki/Approximations_of_π	1
/wiki/Raymond_Clare_Archibald	1
/wiki/Arithmetization_of_analysis	1
/wiki/Arithmeum	1
/wiki/Ars_Magna_(Gerolamo_Cardano)	1
/wiki/As_I_was_going_to_St_Ives	1
/wiki/History_of_topos_theory	1
/wiki/Bateman_Manuscript_Project	1
/wiki/Bernoulli_family	1
/wiki/Bhaskara_I's_sine_approximation_formula	1
/wiki/Brahmagupta's_interpolation_formula	1
/wiki/British_Society_for_the_History_of_Mathematics	1
/wiki/Brouwer–Hilbert_controversy	1
/wiki/Canadian_Society_for_History_and_Philosophy_of_Mathematics	1
/wiki/Canon_arithmeticus	1
/wiki/Canon_Sinuum_(Bürgi)	1
/wiki/Cantor's_first_set_theory_article	1
/wiki/Chronology_of_computation_of_π	1
/wiki/Classical_Hamiltonian_quaternions	1
/wiki/Classification_of_finite_simple_groups	1
/wiki/History_of_combinatorics	1
/wiki/History_of_computing	1
/wiki/Contributions_of_Leonhard_Euler_to_mathematics	1
/wiki/Controversy_over_Cantor's_theory	1
/wiki/De_divina_proportione	1
/wiki/De_Prospectiva_Pingendi	1
/wiki/De_vetula	1
/wiki/Dialling_(mathematics)	1
/wiki/Entitative_graph	1
/wiki/Equipollence_(geometry)	1
/wiki/Eudemus_of_Rhodes	1
/wiki/Existential_graph	1
/wiki/The_First_Moderns	1
/wiki/Foundations_of_Algebraic_Geometry	1
/wiki/Foundations_of_geometry	1
/wiki/Foundations_of_mathematics	1
/wiki/French_mathematical_seminars	1
/wiki/History_of_the_function_concept	1
/wiki/Fundamenta_nova_theoriae_functionum_ellipticarum	1
/wiki/Fundamentum_Astronomiae	1
/wiki/Galley_division	1
/wiki/Ganita-yukti-bhasa	1
/wiki/Gauss's_diary	1
/wiki/Georg_Cantor's_first_set_theory_article	1
/wiki/Glossary_of_invariant_theory	1
/wiki/God_Created_the_Integers	1
/wiki/Govinda_Bhattathiri	1
/wiki/History_of_Grandi's_series	1
/wiki/History_of_group_theory	1
/wiki/Haridatta	1
/wiki/Charles_Haros	1
/wiki/Hekat_(unit)	1
/wiki/Hellenic_Mathematical_Society	1
/wiki/Pierre_Hérigone	1
/wiki/Hindu_units_of_time	1
/wiki/History_of_ancient_numeral_systems	1
/wiki/History_of_arithmetic	1
/wiki/History_of_logarithms	1
/wiki/History_of_the_Theory_of_Numbers	1
/wiki/A_History_of_Vector_Analysis	1
/wiki/Hobbes–Wallis_controversy	1
/wiki/Hypercomplex_number	1
/wiki/Iatromathematicians	1
/wiki/Ideal_theory	1
/wiki/Infinitesimal	1
/wiki/Ishango_bone	1
/wiki/Italian_school_of_algebraic_geometry	1
/wiki/Jyā,_koti-jyā_and_utkrama-jyā	1
/wiki/Jyotirmimamsa	1
/wiki/Kerala_School_of_Astronomy_and_Mathematics	1
/wiki/Kraków_School_of_Mathematics	1
/wiki/Kraków_School_of_Mathematics_and_Astrology	1
/wiki/Lebombo_bone	1
/wiki/Lehrbuch_der_Topologie	1
/wiki/Lie_theory	1
/wiki/Limitation_of_size	1
/wiki/Lwów_School_of_Mathematics	1
/wiki/Madhava_series	1
/wiki/History_of_manifolds_and_varieties	1
/wiki/History_of_mathematical_notation	1
/wiki/Mathematical_table	1
/wiki/Mathematical_Tables_Project	1
/wiki/Mathematische_Arbeitstagung	1
/wiki/Helen_Abbot_Merrill	1
/wiki/Method_of_exhaustion	1
/wiki/Method_of_Fluxions	1
/wiki/Milü	1
/wiki/MiMa_Mineralogy_and_Mathematics_Museum	1
/wiki/Mishnat_ha-Middot	1
/wiki/Moderne_Algebra	1
/wiki/The_Paradoxes_of_the_Infinite	1
/wiki/Polish_School_of_Mathematics	1
/wiki/Pons_asinorum	1
/wiki/Pre-intuitionism	1
/wiki/Quadrature_(mathematics)	1
/wiki/The_Quadrature_of_the_Parabola	1
/wiki/Quaternion_Society	1
/wiki/Ramanujan's_lost_notebook	1
/wiki/Regiomontanus'_angle_maximization_problem	1
/wiki/Relationship_between_mathematics_and_physics	1
/wiki/Revolutions_in_Mathematics	1
/wiki/Sand_table	1
/wiki/Scottish_Book	1
/wiki/Scottish_Café	1
/wiki/Séminaire_de_Géométrie_Algébrique_du_Bois_Marie	1
/wiki/Special_functions	1
/wiki/Sphuṭacandrāpti	1
/wiki/The_Story_of_1	1
/wiki/The_Story_of_Maths	1
/wiki/Structuralism_(philosophy_of_mathematics)	1
/wiki/Summa_de_arithmetica	1
/wiki/History_of_trigonometry	1
/wiki/Ptolemy's_table_of_chords	1
/wiki/Unifying_theories_in_mathematics	1
/wiki/Utpala_(astronomer)	1
/wiki/The_Value_of_Science	1
/wiki/Venvaroha	1
/wiki/John_Wallis	1
/wiki/Warsaw_School_(mathematics)	1
/wiki/Weil_conjectures	1
/wiki/The_Whetstone_of_Witte	1
/wiki/Whitehead's_point-free_geometry	1
/wiki/Albert_Leon_Whiteman_Memorial_Prize	1
/wiki/Wolf_bone	1
/wiki/Yuktibhāṣā	1
/wiki/Zahlbericht	1
/wiki/Zenzizenzizenzic	1
/wiki/Zermelo's_theorem_(game_theory)	1
/wiki/Category:Algorithmic_art	1
/wiki/Category:Mathematical_artists	1
/wiki/Category:Mathematical_artworks	1
/wiki/Category:Tessellation	1
/wiki/Anamorphosis	1
/wiki/The_Bridges_Organization	1
/wiki/European_Society_for_Mathematics_and_the_Arts	1
/wiki/Fourth_dimension_in_art	1
/wiki/Fractal_expressionism	1
/wiki/Journal_of_Mathematics_and_the_Arts	1
/wiki/Mathematical_beauty	1
/wiki/Mathematical_sculpture	1
/wiki/Mathematics_of_paper_folding	1
/wiki/Mughal_architecture	1
/wiki/A_New_Kind_of_Science	1
/wiki/NinKi:_Urgency_of_Proximate_Drawing_Photograph	1
/wiki/Penrose_tiling	1
/wiki/Rhythm_of_Structure	1
/wiki/Sagrada_Família	1
/wiki/Sydney_Opera_House	1
/wiki/Category:Artificial_neural_networks	1
/wiki/Category:Behavior_modelling	1
/wiki/Category:Color_appearance_models	1
/wiki/Category:Complex_systems_theory	1
/wiki/Category:Econometric_modeling	1
